DOI,Title,Matched Columns,Matched keywards
10.1109/SCSE59836.2023.10215013,Sinhala Language Fake News Detection In Social Media Using Autoencoder-Based Method,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords","autoencoder, precision, recall, f1 score, autoencoder, unsupervised learning"
10.1109/SCSE59836.2023.10215000,An Efficient Deep Learning Model for Eye Disease Classification,"Document Title, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","deep learning, neural network, convolutional neural network, deep learning, deep learning, deep learning"
10.1109/SCSE59836.2023.10215028,DrivEmo: A Novel Approach for EEG-Based Emotion Classification for Drivers,"Abstract, Abstract, Abstract, Author Keywords","support vector machine, feature selection, svm, feature selection"
10.1109/SCSE59836.2023.10215046,A Sentiment Analysis of COVID-19 Tweets Data Using Different Word Embedding Techniques,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","machine learning, decision tree, random forest, support vector machine, gradient boosting, catboost, precision, recall, svm, knn, machine learning"
10.1109/SCSE59836.2023.10215044,Preserving India’s Rich Dance Heritage: A Classification of Indian Dance Forms and Innovative Digital Management Solutions for Cultural Heritage Conservation,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","neural network, convolutional neural network, recurrent neural network, deep learning, cnn, deep learning, cnn, deep learning"
10.1109/SCSE59836.2023.10215029,Effectiveness of Using Deep Learning for Blister Blight Identification in Sri Lankan Tea,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","deep learning, precision, recall, neural network, convolutional neural network, cnn, cnn"
10.1109/SCSE59836.2023.10214999,Interpretation of Sri Lankan Sign Language: A Wearable Sensor-based Approach,"Abstract, IEEE Terms","long short-term memory, machine learning"
10.1109/SCSE59836.2023.10215020,Exploring Music Similarity through Siamese CNNs using Triplet Loss on Music Samples,"Abstract, Abstract, Abstract","neural network, convolutional neural network, cnn"
10.1109/SCSE59836.2023.10215030,Canine Sleeping Posture Identification using Transfer Learning,"Document Title, Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","transfer learning, transfer learning, transfer learning, neural network, convolutional neural network, transfer learning, transfer learning, transfer learning, cnn, transfer learning, transfer learning"
10.1109/SCSE59836.2023.10214984,Performance Analysis of Transfer Learning Methods for Malaria Disease Identification,"Document Title, Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","transfer learning, transfer learning, precision, deep learning, cnn, machine learning, transfer learning, deep learning, transfer learning, cnn, transfer learning, deep learning, transfer learning"
10.1109/SCSE59836.2023.10215027,The Role of Social Media (Twitter) in Analysing Home Violence: A Machine Learning Approach,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, decision tree, svm, ann, machine learning, machine learning"
10.1109/SCSE59836.2023.10215010,Sentiment Reason Mining Framework for Analyzing Twitter Discourse on Critical Issues in US Healthcare Industry,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","machine learning, clustering, k-means clustering, clustering, k-means clustering, machine learning, clustering"
10.1109/SCSE59836.2023.10214997,Deep Learning-Based E-Learning Solution for Identifying and Bridging the Knowledge Gap in Primary Education,"Document Title, Abstract","deep learning, deep learning"
10.1109/SCSE59836.2023.10214990,Impact of artificial autonomy avatar on consumer acceptance of fashion retail services,"Abstract, Author Keywords","precision, precision"
10.1109/SCSE59836.2023.10215047,Integrating Weather Patterns into Machine Learning Models for Improved Electricity Demand Forecasting in Sri Lanka,"Document Title, Abstract, Abstract","machine learning, mean absolute error, long short-term memory"
10.1109/SCSE59836.2023.10215012,Minimising Last-Mile Delivery Cost and Vehicle Usage Through an Optimised Delivery Network Considering Customer-Preferred Time Windows,Author Keywords,clustering
10.1109/SCSE59836.2023.10215039,Smart System to Support Hearing Impaired Students in Tamil,"Abstract, Author Keywords, Author Keywords, IEEE Terms","deep learning, neural network, convolutional neural network, deep learning"
10.1109/SCSE61872.2024.10550898,A Study on Machine Learning Algorithms Selection for Estimating the Impact of FIFA World Cups,"Document Title, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, k-nearest neighbors, knn, machine learning, machine learning"
10.1109/SCSE61872.2024.10550868,Machine Learning Techniques to Assess Faceted Blue Sapphire Gemstone Prices,"Document Title, Abstract, Abstract, Abstract, IEEE Terms","machine learning, machine learning, neural network, feedforward neural network, machine learning"
10.1109/SCSE61872.2024.10550467,Autonomous Warning System To Detect Road Blockers And Collisions While Notifying Users About Potential Risks,"Author Keywords, Author Keywords","supervised learning, supervised learning"
10.1109/SCSE61872.2024.10550766,Machine Learning-Based Gemstone Classification through Analysis of Absorption Band Spectrum Images and Refractive Index,"Document Title, Abstract, Abstract, Author Keywords","machine learning, machine learning, random forest, random forest"
10.1109/SCSE61872.2024.10550667,Sinhala Sign Language Detection Approach for Deaf People Using Human Pose Estimation,"Abstract, Abstract","random forest, gradient boosting"
10.1109/SCSE61872.2024.10550836,Transition-Aware Human Activity Recognition using Ensemble Learning and Neural Networks,"Document Title, Abstract, Author Keywords, Author Keywords","ensemble learning, machine learning, machine learning, ensemble learning"
10.1109/SCSE61872.2024.10550525,Interpretable Prediction of Student Dropout Using Explainable AI Models,"Document Title, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","dropout, machine learning, dropout, machine learning, dropout, machine learning"
10.1109/SCSE61872.2024.10550544,Machine Reading Comprehension with Tamil Short Story MRC Dataset,"Authors, Abstract","ann, transformer"
10.1109/SCSE61872.2024.10550793,Weed Detection in Agriculture using End-to-End Object Detection with Transformers in ResNet-50,"Abstract, Abstract, Abstract, Abstract, Author Keywords","model evaluation, precision, recall, deep learning, machine learning"
10.1109/SCSE61872.2024.10550446,Disease Diagnosis From Facial Alternations Using Ensemble CNNs,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","test set, neural network, convolutional neural network, densenet, cnn, cnn"
10.1109/SCSE61872.2024.10550556,Hardware-aware Neural Architecture Search for Sound Classification in Constrained Environments,"Document Title, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","neural architecture search, neural architecture search, deep learning, cnn, neural architecture search, deep learning"
10.1109/SCSE61872.2024.10550875,Handwritten Prescription Recognition Using VGG Based Architecture with Bi-LSTM,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","neural network, recurrent neural network, cnn, neural network, long short-term memory, cnn, transfer learning, transfer learning"
10.1109/SCSE61872.2024.10550899,A Social Media Intelligence Approach to Predict Suicidal Ideation from Sinhala Facebook Posts,"Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, support vector machine, machine learning, machine learning"
10.1109/SCSE61872.2024.10550734,Deep Learning-powered Mobile App for Early Brahmi Script Decipherment in Sri Lanka,"Document Title, Abstract, Author Keywords","deep learning, deep learning, deep learning"
10.1109/SCSE61872.2024.10550783,Comparative Analysis of Jellyfish Classification: A Study Using YOLOv8 and Pre-trained Models,"Abstract, Abstract, IEEE Terms","densenet, deep learning, deep learning"
10.1109/SCSE61872.2024.10550695,"DiabetCare – A Classifier based Mobile Application for Predicting the Risk of Prediabetes Mellitus, Gestational Diabetes Mellitus and Type 2 Diabetes Mellitus","Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, ensemble learning, random forest, random search, machine learning, ensemble learning"
10.1109/SCSE61872.2024.10550735,Assessing the Performance of Feedforward Neural Network Models with Random Data Split for Time Series Data: A Simulation Study,"Document Title, Document Title, Author Keywords, Author Keywords","neural network, feedforward neural network, neural network, feedforward neural network"
10.1109/SCSE61872.2024.10550859,EnsembleCAM: Unified Visualization for Explainable Cervical Cancer Identification,"Abstract, Abstract","data augmentation, deep learning"
10.1109/SCSE61872.2024.10550585,An inference-based comparison of distance-based and model-based clustering methods,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","clustering, unsupervised learning, clustering, clustering, clustering"
10.1109/SCSE61872.2024.10550572,CNN-based Optimization for Lung Sound Classification with Mobile Accessibility,"Document Title, Author Keywords","cnn, cnn"
10.1109/SCSE61872.2024.10550563,Generating YouTube Video Titles Using Closed Captions and BART Summarization,"Abstract, Abstract","transformer, cnn"
10.1109/SCSE61872.2024.10550809,Refining Large Language Models for Tabular Data Analysis in Business Domain by Laymen Text,"Abstract, Abstract, Author Keywords, Author Keywords","supervised learning, supervised learning, supervised learning, supervised learning"
10.1109/SCSE61872.2024.10550615,Traffic Sign Recognition and Auditory Alert System for Sri Lankan Drivers Using Deep-Learning,"Abstract, Abstract, Abstract","precision, f1 score, deep learning"
10.1109/SCSE61872.2024.10550832,Recommend Source Codes Considering Designing Patterns using Machine Learning Algorithm,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, supervised learning, unsupervised learning, support vector machine, k-nearest neighbors, svm, knn, long short-term memory, deep learning, supervised learning, machine learning, support vector machine, machine learning"
